model_id,role,split,contrast_id,stratum,task_id,difficulty,treated_cell,treated_turn,reference_cell,reference_turn,treated_m1,reference_m1,treated_missing_kind,reference_missing_kind,difference_available_case,difference_zero_imputation,difference_manski_lower,difference_manski_upper
google/gemma-2-9b-it,primary,discovery,H1,easy | neutral,DGS-003,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,8.999999805062544,15.625000357738827,,,-6.625000552676283,-6.625000552676283,-6.625000552676283,-6.625000552676283
Qwen/Qwen2.5-3B-Instruct,control,discovery,H2b,hard | accurate,DGS-005,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,18.375,19.125,,,-0.75,-0.75,-0.75,-0.75
Qwen/Qwen2.5-3B-Instruct,control,discovery,H2b,hard | accurate,DGS-007,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,14.999999523162955,19.0,,,-4.0000004768370445,-4.0000004768370445,-4.0000004768370445,-4.0000004768370445
Qwen/Qwen2.5-3B-Instruct,control,discovery,H2b,hard | accurate,DGS-014,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,,,non_answer,non_answer,,0.0,-45.875,45.875
Qwen/Qwen2.5-3B-Instruct,control,discovery,H2b,hard | accurate,DGS-015,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,-19.875,-15.875000000016371,,,-3.999999999983629,-3.999999999983629,-3.999999999983629,-3.999999999983629
Qwen/Qwen2.5-3B-Instruct,control,discovery,H2b,hard | accurate,DGS-022,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,8.500000021609594,,,non_answer,,8.500000021609594,-16.874999978390406,29.000000021609594
Qwen/Qwen2.5-3B-Instruct,control,discovery,H2b,hard | accurate,DGS-023,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,-17.374999880790718,-12.749999523203769,,,-4.6250003575869485,-4.6250003575869485,-4.6250003575869485,-4.6250003575869485
Qwen/Qwen2.5-3B-Instruct,control,discovery,H2b,hard | accurate,DGS-030,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,20.5,19.75,,,0.75,0.75,0.75,0.75
Qwen/Qwen2.5-3B-Instruct,control,discovery,H2b,hard | accurate,DGS-032,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,-24.0,,,non_answer,,-24.0,-49.375,-3.5
Qwen/Qwen2.5-3B-Instruct,control,discovery,H2b,hard | accurate,DGS-037,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,21.125,9.499999528125045,,,11.625000471874955,11.625000471874955,11.625000471874955,11.625000471874955
Qwen/Qwen2.5-3B-Instruct,control,discovery,H2b,hard | accurate,DGS-038,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,22.5,22.625,,,-0.125,-0.125,-0.125,-0.125
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-003,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,21.75,21.875,,,-0.125,-0.125,-0.125,-0.125
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-004,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,22.875,20.75,,,2.125,2.125,2.125,2.125
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-010,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,18.125,-20.5,,,38.625,38.625,38.625,38.625
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-012,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,20.625,22.125,,,-1.5,-1.5,-1.5,-1.5
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-018,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,21.625,21.875,,,-0.25,-0.25,-0.25,-0.25
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-020,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,21.875,16.62499976158145,,,5.250000238418551,5.250000238418551,5.250000238418551,5.250000238418551
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-026,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,26.125,22.75,,,3.375,3.375,3.375,3.375
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-028,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,24.75,22.75,,,2.0,2.0,2.0,2.0
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-034,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,23.875,25.375,,,-1.5,-1.5,-1.5,-1.5
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-035,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,19.0,21.125,,,-2.125,-2.125,-2.125,-2.125
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-005,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,18.375,19.125,,,-0.75,-0.75,-0.75,-0.75
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-007,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,14.999999523162955,19.0,,,-4.0000004768370445,-4.0000004768370445,-4.0000004768370445,-4.0000004768370445
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-014,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,,,non_answer,non_answer,,0.0,-45.875,45.875
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-015,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,-19.875,-15.875000000016371,,,-3.999999999983629,-3.999999999983629,-3.999999999983629,-3.999999999983629
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-022,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,8.500000021609594,,,non_answer,,8.500000021609594,-16.874999978390406,29.000000021609594
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-023,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,-17.374999880790718,-12.749999523203769,,,-4.6250003575869485,-4.6250003575869485,-4.6250003575869485,-4.6250003575869485
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-030,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,20.5,19.75,,,0.75,0.75,0.75,0.75
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-032,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,-24.0,,,non_answer,,-24.0,-49.375,-3.5
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-037,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,21.125,9.499999528125045,,,11.625000471874955,11.625000471874955,11.625000471874955,11.625000471874955
Qwen/Qwen2.5-3B-Instruct,control,discovery,tone_pooled,easy+hard | accurate,DGS-038,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,22.5,22.625,,,-0.125,-0.125,-0.125,-0.125
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3a,"easy | accurate, neutral",DGS-003,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,24.75,21.875,,,2.875,2.875,2.875,2.875
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3a,"easy | accurate, neutral",DGS-004,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,25.75,20.75,,,5.0,5.0,5.0,5.0
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3a,"easy | accurate, neutral",DGS-010,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,-9.625000123218342,-20.5,,,10.874999876781658,10.874999876781658,10.874999876781658,10.874999876781658
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3a,"easy | accurate, neutral",DGS-012,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,21.374999880790718,22.125,,,-0.7500001192092824,-0.7500001192092824,-0.7500001192092824,-0.7500001192092824
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3a,"easy | accurate, neutral",DGS-018,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,21.875,21.875,,,0.0,0.0,0.0,0.0
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3a,"easy | accurate, neutral",DGS-020,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,24.5,16.62499976158145,,,7.875000238418551,7.875000238418551,7.875000238418551,7.875000238418551
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3a,"easy | accurate, neutral",DGS-026,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,25.75,22.75,,,3.0,3.0,3.0,3.0
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3a,"easy | accurate, neutral",DGS-028,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,26.125,22.75,,,3.375,3.375,3.375,3.375
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3a,"easy | accurate, neutral",DGS-034,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,29.5,25.375,,,4.125,4.125,4.125,4.125
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3a,"easy | accurate, neutral",DGS-035,easy,easy__accurate__neutral,onset,easy__accurate__neutral,measured,,21.125,candidate_absent,,,-21.125,-41.625,4.25
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3b,"easy | accurate, hostile",DGS-003,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,21.374999880790718,21.75,,,-0.37500011920928245,-0.37500011920928245,-0.37500011920928245,-0.37500011920928245
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3b,"easy | accurate, hostile",DGS-004,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,20.5,22.875,,,-2.375,-2.375,-2.375,-2.375
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3b,"easy | accurate, hostile",DGS-010,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,18.124999880790718,18.125,,,-1.1920928244535389e-07,-1.1920928244535389e-07,-1.1920928244535389e-07,-1.1920928244535389e-07
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3b,"easy | accurate, hostile",DGS-012,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,17.874999880790718,20.625,,,-2.7500001192092824,-2.7500001192092824,-2.7500001192092824,-2.7500001192092824
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3b,"easy | accurate, hostile",DGS-018,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,18.749999403953723,21.625,,,-2.8750005960462772,-2.8750005960462772,-2.8750005960462772,-2.8750005960462772
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3b,"easy | accurate, hostile",DGS-020,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,17.250000596047357,21.875,,,-4.624999403952643,-4.624999403952643,-4.624999403952643,-4.624999403952643
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3b,"easy | accurate, hostile",DGS-026,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,22.375,26.125,,,-3.75,-3.75,-3.75,-3.75
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3b,"easy | accurate, hostile",DGS-028,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,21.125,24.75,,,-3.625,-3.625,-3.625,-3.625
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3b,"easy | accurate, hostile",DGS-034,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,25.125,23.875,,,1.25,1.25,1.25,1.25
Qwen/Qwen2.5-3B-Instruct,control,discovery,H3b,"easy | accurate, hostile",DGS-035,easy,easy__accurate__hostile,onset,easy__accurate__hostile,measured,,19.0,candidate_absent,,,-19.0,-39.5,6.375
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1,easy | neutral,DGS-003,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,3.249999947845936,9.874999913474312,,,-6.624999965628376,-6.624999965628376,-6.624999965628376,-6.624999965628376
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1,easy | neutral,DGS-004,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,5.250000110361725,11.750000247426215,,,-6.5000001370644895,-6.5000001370644895,-6.5000001370644895,-6.5000001370644895
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1,easy | neutral,DGS-010,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,,14.375000238462235,non_answer,,,-14.375000238462235,-5.000000587358954,0.0
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1,easy | neutral,DGS-012,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,8.00000013859244,10.999999765124812,,,-2.9999996265323716,-2.9999996265323716,-2.9999996265323716,-2.9999996265323716
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1,easy | neutral,DGS-018,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,0.25,12.500000239328074,,,-12.250000239328074,-12.250000239328074,-12.250000239328074,-12.250000239328074
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1,easy | neutral,DGS-020,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,10.625000121828634,11.62500023973189,,,-1.0000001179032552,-1.0000001179032552,-1.0000001179032552,-1.0000001179032552
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1,easy | neutral,DGS-026,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,2.8750000670552254,12.375000238696884,,,-9.500000171641659,-9.500000171641659,-9.500000171641659,-9.500000171641659
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1,easy | neutral,DGS-028,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,7.125000172527507,13.999999643150659,,,-6.874999470623152,-6.874999470623152,-6.874999470623152,-6.874999470623152
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1,easy | neutral,DGS-034,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,,13.874999523945007,non_answer,,,-13.874999523945007,-4.499999872841727,0.5000007145172276
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1,easy | neutral,DGS-035,easy,easy__malfunctioning_always_fail__neutral,measured,easy__accurate__neutral,measured,2.9999999217689037,9.375000246436684,,,-6.375000324667781,-6.375000324667781,-6.375000324667781,-6.375000324667781
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1_hard,hard | neutral,DGS-005,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,,11.124999881521944,non_answer,,,-11.124999881521944,-1.7500002304186637,3.2500003569402907
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1_hard,hard | neutral,DGS-007,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,7.250000016996637,11.375000124207872,,,-4.1250001072112354,-4.1250001072112354,-4.1250001072112354,-4.1250001072112354
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1_hard,hard | neutral,DGS-014,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,,,non_answer,non_answer,,0.0,-5.000000587358954,5.000000587358954
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1_hard,hard | neutral,DGS-015,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,,,non_answer,non_answer,,0.0,-5.000000587358954,5.000000587358954
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1_hard,hard | neutral,DGS-022,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,,12.25000028667273,non_answer,,,-12.25000028667273,-2.8750006355694495,2.124999951789505
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1_hard,hard | neutral,DGS-023,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,,11.250000361869752,non_answer,,,-11.250000361869752,-1.8750007107664715,3.124999876592483
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1_hard,hard | neutral,DGS-030,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,,10.375000240266672,non_answer,,,-10.375000240266672,-1.0000005891633919,3.9999999981955625
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1_hard,hard | neutral,DGS-032,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,8.87499996725819,9.37499965110328,,,-0.49999968384508975,-0.49999968384508975,-0.49999968384508975,-0.49999968384508975
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1_hard,hard | neutral,DGS-037,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,7.750000010826625,12.750000129977707,,,-5.000000119151082,-5.000000119151082,-5.000000119151082,-5.000000119151082
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H1_hard,hard | neutral,DGS-038,hard,hard__malfunctioning_always_fail__neutral,measured,hard__accurate__neutral,measured,7.875000211410224,14.12500035841731,,,-6.250000147007086,-6.250000147007086,-6.250000147007086,-6.250000147007086
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2a,easy | accurate,DGS-003,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,9.375000427360646,9.874999913474312,,,-0.4999994861136656,-0.4999994861136656,-0.4999994861136656,-0.4999994861136656
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2a,easy | accurate,DGS-004,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,11.000000149215339,11.750000247426215,,,-0.7500000982108759,-0.7500000982108759,-0.7500000982108759,-0.7500000982108759
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2a,easy | accurate,DGS-010,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,12.375000240826921,14.375000238462235,,,-1.9999999976353138,-1.9999999976353138,-1.9999999976353138,-1.9999999976353138
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2a,easy | accurate,DGS-012,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,-6.374999855645001,10.999999765124812,,,-17.374999620769813,-17.374999620769813,-17.374999620769813,-17.374999620769813
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2a,easy | accurate,DGS-018,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,9.499999714171281,12.500000239328074,,,-3.0000005251567927,-3.0000005251567927,-3.0000005251567927,-3.0000005251567927
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2a,easy | accurate,DGS-020,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,12.62500012313103,11.62500023973189,,,0.9999998833991413,0.9999998833991413,0.9999998833991413,0.9999998833991413
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2a,easy | accurate,DGS-026,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,10.999999763640517,12.375000238696884,,,-1.3750004750563676,-1.3750004750563676,-1.3750004750563676,-1.3750004750563676
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2a,easy | accurate,DGS-028,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,13.500000253610779,13.999999643150659,,,-0.4999993895398802,-0.4999993895398802,-0.4999993895398802,-0.4999993895398802
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2a,easy | accurate,DGS-034,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,12.125000122039637,13.874999523945007,,,-1.7499994019053702,-1.7499994019053702,-1.7499994019053702,-1.7499994019053702
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2a,easy | accurate,DGS-035,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,8.500000172964064,9.375000246436684,,,-0.87500007347262,-0.87500007347262,-0.87500007347262,-0.87500007347262
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2b,hard | accurate,DGS-005,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,9.875000244937837,11.124999881521944,,,-1.249999636584107,-1.249999636584107,-1.249999636584107,-1.249999636584107
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2b,hard | accurate,DGS-007,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,9.749999887797458,11.375000124207872,,,-1.6250002364104148,-1.6250002364104148,-1.6250002364104148,-1.6250002364104148
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2b,hard | accurate,DGS-014,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,,,non_answer,non_answer,,0.0,-5.000000587358954,5.000000587358954
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2b,hard | accurate,DGS-015,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,,,non_answer,non_answer,,0.0,-5.000000587358954,5.000000587358954
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2b,hard | accurate,DGS-022,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,11.875000104744686,12.25000028667273,,,-0.3750001819280442,-0.3750001819280442,-0.3750001819280442,-0.3750001819280442
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2b,hard | accurate,DGS-023,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,12.25000012772216,11.250000361869752,,,0.999999765852408,0.999999765852408,0.999999765852408,0.999999765852408
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2b,hard | accurate,DGS-030,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,10.500000016763806,10.375000240266672,,,0.12499977649713401,0.12499977649713401,0.12499977649713401,0.12499977649713401
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2b,hard | accurate,DGS-032,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,8.375000038999133,9.37499965110328,,,-0.9999996121041477,-0.9999996121041477,-0.9999996121041477,-0.9999996121041477
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2b,hard | accurate,DGS-037,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,11.500000084837666,12.750000129977707,,,-1.250000045140041,-1.250000045140041,-1.250000045140041,-1.250000045140041
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,H2b,hard | accurate,DGS-038,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,13.124999762683728,14.12500035841731,,,-1.0000005957335816,-1.0000005957335816,-1.0000005957335816,-1.0000005957335816
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-003,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,9.375000427360646,9.874999913474312,,,-0.4999994861136656,-0.4999994861136656,-0.4999994861136656,-0.4999994861136656
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-004,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,11.000000149215339,11.750000247426215,,,-0.7500000982108759,-0.7500000982108759,-0.7500000982108759,-0.7500000982108759
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-010,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,12.375000240826921,14.375000238462235,,,-1.9999999976353138,-1.9999999976353138,-1.9999999976353138,-1.9999999976353138
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-012,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,-6.374999855645001,10.999999765124812,,,-17.374999620769813,-17.374999620769813,-17.374999620769813,-17.374999620769813
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-018,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,9.499999714171281,12.500000239328074,,,-3.0000005251567927,-3.0000005251567927,-3.0000005251567927,-3.0000005251567927
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-020,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,12.62500012313103,11.62500023973189,,,0.9999998833991413,0.9999998833991413,0.9999998833991413,0.9999998833991413
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-026,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,10.999999763640517,12.375000238696884,,,-1.3750004750563676,-1.3750004750563676,-1.3750004750563676,-1.3750004750563676
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-028,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,13.500000253610779,13.999999643150659,,,-0.4999993895398802,-0.4999993895398802,-0.4999993895398802,-0.4999993895398802
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-034,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,12.125000122039637,13.874999523945007,,,-1.7499994019053702,-1.7499994019053702,-1.7499994019053702,-1.7499994019053702
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-035,easy,easy__accurate__hostile,measured,easy__accurate__neutral,measured,8.500000172964064,9.375000246436684,,,-0.87500007347262,-0.87500007347262,-0.87500007347262,-0.87500007347262
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-005,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,9.875000244937837,11.124999881521944,,,-1.249999636584107,-1.249999636584107,-1.249999636584107,-1.249999636584107
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-007,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,9.749999887797458,11.375000124207872,,,-1.6250002364104148,-1.6250002364104148,-1.6250002364104148,-1.6250002364104148
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-014,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,,,non_answer,non_answer,,0.0,-5.000000587358954,5.000000587358954
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-015,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,,,non_answer,non_answer,,0.0,-5.000000587358954,5.000000587358954
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-022,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,11.875000104744686,12.25000028667273,,,-0.3750001819280442,-0.3750001819280442,-0.3750001819280442,-0.3750001819280442
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-023,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,12.25000012772216,11.250000361869752,,,0.999999765852408,0.999999765852408,0.999999765852408,0.999999765852408
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-030,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,10.500000016763806,10.375000240266672,,,0.12499977649713401,0.12499977649713401,0.12499977649713401,0.12499977649713401
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-032,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,8.375000038999133,9.37499965110328,,,-0.9999996121041477,-0.9999996121041477,-0.9999996121041477,-0.9999996121041477
meta-llama/Llama-3.1-8B-Instruct,extension,discovery,tone_pooled,easy+hard | accurate,DGS-037,hard,hard__accurate__hostile,measured,hard__accurate__neutral,measured,11.500000084837666,12.750000129977707,,,-1.250000045140041,-1.250000045140041,-1.250000045140041,-1.250000045140041
