phase,run_id,run_kind,model_id,immutable_revision,task_id,split,difficulty,domain,cell_id,cell_kind,feedback_validity,tone,turn_label,response_id,m1,m1_missing_reason,m2,m2_missing_reason,m3_rate,m3_missing_reason,m3_event_count,m3_loop_flag,entropy_mean,entropy_worst_decile,tail_mass_mean,entropy_missing_reason,rep4,length_tokens,length_drift,length_drift_missing_reason,hedge_per100,selfcorr_per100,greedy_answer_valid,greedy_answer_correct,greedy_answer_letter,resample_count,resample_valid_count,history_false_negative,feedback_rounds
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-003,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,measured,3dd706f89e6dc832f18788635885d2b58c2f810ae2ef6860354db832de73a762,15.687500000101863,,0.0,,0.0,,0,false,0.18122362505281397,0.9984048541632313,3.8670671560758765e-05,,0.0,40,0.0,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-003,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,onset,b35a260313119bba5568b02993b856d5cb85aa4e09ce97bae418929049dba464,8.937500083702616,,0.0,,0.0,,0,false,0.2680107122971457,1.3033383538077035,0.00022162697104952112,,0.0,40,0.0,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-003,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,fb0c70ab681a1f19e02b4ed2f20e16fcc8f3959827bd610f2aa65dc692097458,12.437500239935616,,0.0,,0.0,,0,false,0.1116309440829341,0.7916016222212103,3.574041326639965e-05,,0.0,40,0.0,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-003,discovery,easy,mathematics,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,ce064880418880865a103215b35c1836d4134ad638f6decd80d8fa1df4ba4582,9.062499651918188,,0.0,,0.0,,0,false,0.10987812697488476,0.7079042200969672,7.938547038820033e-05,,0.0,72,0.8,,0.0,0.0,true,true,D,10,10,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-003,discovery,easy,mathematics,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,33180d007b0b8a408360cfcd72fec06999e4ead5bc9b407f03d37ebd77bfb753,8.749999912106432,,0.0,,0.0,,0,false,0.021899408433294954,0.18572946287335046,1.4771409993764673e-05,,0.0,74,0.85,,0.0,0.0,true,true,D,10,10,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-005,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,measured,26cd28e4642e888735eddc9a905268131bfc4cd30dee2fbc94f4aeb284253431,14.12499964403105,,0.0,,0.0,,0,false,0.13063121327388055,0.8476379322405561,2.6292931363268667e-06,,0.0423728813559322,211,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-005,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,onset,611e1c28d681b5954c6e47545b3e541315abdb1b188c4ddd2772f320c67cadd6,10.999999698833562,,0.0,,0.0,,0,false,0.08054357680642169,0.6092429396553377,8.517426715371986e-06,,0.05084745762711865,209,-0.009478672985781991,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-005,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,70c6761cb7de7da53a6440c24eb0e7d42e062ea34968f4579a24f9f0581cfe36,13.062500241307134,,0.0,,0.0,,0,false,0.03715253319268105,0.3420001894371994,2.0130154868696996e-06,,0.05084745762711865,209,-0.009478672985781991,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-005,discovery,hard,mathematics,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,40605a7878f4b273d4fed6bf94b6fbcc7eec57944e7c26e2603ee17ad2cdbb88,11.749999650099198,,0.0,,0.0,,0,false,0.12208076861423195,0.8316622644581981,1.3519570966069262e-05,,0.042105263157894736,334,0.5829383886255924,,0.0,0.0,true,true,B,10,10,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-005,discovery,hard,mathematics,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,7c4cb1bf3457ebbce230fb7611206bedd9aea487d1c97c7d64c2ff2139348315,10.625000258616637,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.0182460158944234,0.17183827756952588,6.503727409527552e-06,,0.02976190476190476,296,0.4028436018957346,,0.0,0.0,true,true,B,10,9,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,measured,a42db46d95e5f985d6bf568d8de114a4114e23ca93c394fa93cb358a8f8b0046,16.156250001047738,,0.0,,0.0,,0,false,0.2551078603312138,1.0105736267811054,2.316897994913542e-05,,0.0,52,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,onset,a79a65cce638bd5182e5b313a986d2fa20f74178a63829f5f11bfc3f8c421a67,13.843749777181074,,0.0,,0.0,,0,false,0.23871248958459845,1.1625513768324438,6.439367324084788e-05,,0.0,89,0.7115384615384616,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,a5ad303fefa56645c2dfb0bd7888b85349a45574a736906dc6b5d00f9cc7ea5c,13.312500007334165,,0.0,,0.0,,0,false,0.17894754023838322,0.967000761450915,5.100203405797815e-05,,0.0,44,-0.15384615384615385,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,90704ed2d8545b5b3a2032f3d2c67425bf1a400e4deef153fb3b8d2b6a5d47ff,10.250000298576197,,0.0,,0.0,,0,false,0.12794568919686766,0.7536558855781489,3.468137988820654e-05,,0.016666666666666666,88,0.6923076923076923,,0.0,0.0,true,true,B,10,10,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,f5a88d5e58fa8322dcc218b060f33bcb7e36560be042ad360d63fc5c27f61b21,11.874999640713213,,0.09999999999999998,,0.0,,0,false,0.1558876162281855,0.8769797231432224,3.681333982622903e-05,,0.017543859649122806,92,0.7692307692307693,,0.0,0.0,true,true,B,10,10,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,measured,495a6d78edf211d045e9e0234b983685d1d3d9d1b1e9adf8b41c9eec1da47d57,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.25082039968836406,1.1154081460002063,8.825608122219575e-05,,0.10784313725490197,141,0.0,,0.0,0.0,false,,,10,3,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,onset,e9d0040a6a100cebc56e5f6e7afe4c6ba7b76b8c2cde1c63b911f964deb329b6,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.2629954193439225,1.3572653747430654,0.00026271471160386393,,0.049586776859504134,170,0.20567375886524822,,0.0,0.0,false,,,10,2,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,375970c23f93248fe55fea9cfb3d55bc7b55e873c96a3212d9976ed7f26e436a,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.26917549165702076,1.3919263929252874,0.0004268192609378313,,0.13846153846153847,179,0.2695035460992908,,0.0,0.0,false,,,10,0,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,fd8ad96277136fa57a9a623880659018d14fd94ffc66bbea3c7421aade33d5b9,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.25172354093567184,1.1491823825769607,7.615834944307684e-05,,0.11650485436893204,140,-0.0070921985815602835,,0.0,0.0,false,,,10,1,false,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,2c95c88548128303ecc1e56eb2c2e2b67536639470046cde1b70637107f915de,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.2909403888328455,1.35421684675503,0.0006303637127008084,,0.11428571428571428,142,0.0070921985815602835,,0.0,0.0,false,,,10,1,false,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-018,discovery,easy,science,easy__accurate__neutral,factorial,accurate,neutral,measured,732c2090ee58402fe2a184493e2421f3277f1c9a03baab9b89a3fd4b02188e55,15.218750238935172,,0.0,,0.0,,0,false,0.32272951104012676,1.3327548024938625,3.351987919740391e-05,,0.0,96,0.0,,0.0,1.408450704225352,true,true,B,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-018,discovery,easy,science,easy__accurate__neutral,factorial,accurate,neutral,onset,7747a459134ab1b532ef735b4ee8f6e98bb0a005e811d1da78c2e427d37e08e9,12.374999774910975,,0.0,,0.0,,0,false,0.22037795962052398,1.0759007436782646,2.867149084416093e-05,,0.0,81,-0.15625,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-018,discovery,easy,science,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,2386f2d807ce81f634c523b6a09f2d34891c411204f5579e6a10f0ccf38278ca,13.062500003441528,,0.0,,0.0,,0,false,0.1564767340560792,1.001949763823294,2.3776206907966113e-05,,0.0,80,-0.16666666666666666,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-018,discovery,easy,science,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,a48c93d12eb5d7d5edbb2132ec1e0aa9e2bc23b5a4806f9ebc41c96ec6ff4e05,11.875000262007234,,0.0,,0.0,,0,false,0.37782999431940534,1.441243397513448,0.00014214100094181724,,0.0,80,-0.16666666666666666,,0.0,0.0,true,true,B,10,10,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-018,discovery,easy,science,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,4b2dcd52a85865a98eb13c06e0ce86699d3af7770c2bbeb6f5822147fc517465,9.749999726889655,,0.0,,0.0,,0,false,0.32970464018610796,1.4793214140345186,0.0005046268362062955,,0.0,94,-0.020833333333333332,,0.0,0.0,true,true,B,10,10,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-022,discovery,hard,science,hard__accurate__neutral,factorial,accurate,neutral,measured,572b8660376e982b7e90c5b94cb616e6f2e3075c8005172525674fa006dcbdcc,9.437499575666152,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.23363895797000345,1.1667975067379666,4.3204107271128675e-05,,0.009009009009009009,223,0.0,,0.0,0.0,true,true,D,10,9,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-022,discovery,hard,science,hard__accurate__neutral,factorial,accurate,neutral,onset,297cce88393c4ae380018bee28420626d8034b509c6d2126af03fb37f84f0e7a,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.034123657709257335,0.302693138434912,1.721078851020295e-05,,0.011494252873563218,248,0.11210762331838565,,0.0,0.0,false,,,10,8,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-022,discovery,hard,science,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,472a6883b717f53afd5dfa99456369f72b5106518772c40238472237a62c0791,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.015571481270269753,0.15042534382249131,8.42921412104279e-06,,0.011494252873563218,248,0.11210762331838565,,0.0,0.0,false,,,10,7,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-022,discovery,hard,science,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,70067496d0c40fe06d3571d3dfbacefc9adf6e021f15e74bdd1905cb366444b3,11.68750000903674,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.1793226780604065,1.0844259271472565,3.5568823048108754e-05,,0.009615384615384616,264,0.18385650224215247,,0.0,0.0,true,true,D,10,7,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-022,discovery,hard,science,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,89c0590df4dda55fd1e6e2f6a60383f714a67b02f0d49a1eaea5d9619a785417,8.437499618332367,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.01651855620177987,0.15377588029422903,1.7222234927195155e-05,,0.012048192771084338,247,0.10762331838565023,,0.0,0.0,true,true,D,10,6,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-026,discovery,easy,language,easy__accurate__neutral,factorial,accurate,neutral,measured,eb704f14d8a08c634b43f1319cce8f10e107ef8cc8b714fdbc567a8f779b15ae,15.343749881056283,,0.0,,0.0,,0,false,0.3364350920788665,1.2325446243015787,3.284524046557514e-05,,0.0,41,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-026,discovery,easy,language,easy__accurate__neutral,factorial,accurate,neutral,onset,11f31b555627abbaea36c9f57231adf91d8867e637add84917770738f93d7e9f,10.500000296276994,,0.0,,0.0,,0,false,0.4371652049222714,1.4039090548397577,0.00046695379971853807,,0.0,31,-0.24390243902439024,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-026,discovery,easy,language,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,af667a1bc94311db3b4ee4355460d623637e479627d8f800a22dd85d3bd7fa5d,13.187500135260052,,0.0,,0.0,,0,false,0.2233508570487743,1.030189777517149,5.525582401571545e-05,,0.0,31,-0.24390243902439024,,0.0,0.0,true,true,B,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-026,discovery,easy,language,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,159570282ed9bcf1403ab91235e5c7a9274764f0f976d4a8d46740d87f70d07b,7.624999886145815,,0.0,,0.0,,0,false,0.4786977943043509,1.5946335071339324,0.00036595001821868446,,0.0,61,0.4878048780487805,,0.0,0.0,true,true,B,10,10,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-026,discovery,easy,language,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,b641ada3de9bb86555ef71b174519fc5e4899c0ab35a351f72f3e2c3f0685ff9,10.750000388739863,,0.0,,0.0,,0,false,0.1887836039847837,0.9440786831587904,0.0002184885828922479,,0.0,34,-0.17073170731707318,,0.0,0.0,true,true,B,10,10,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-030,discovery,hard,language,hard__accurate__neutral,factorial,accurate,neutral,measured,fec677bf65458efcb49d9c57fc535cfa5b4d3b09466594928502d823c6c2e7b5,14.249999644685886,,0.0,,0.0,,0,false,0.3042076860505833,1.4340382877040732,0.00010336177666908641,,0.0,46,0.0,,0.0,0.0,true,true,C,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-030,discovery,hard,language,hard__accurate__neutral,factorial,accurate,neutral,onset,026b8deab8c159ef33c143721f6b7dd00985cacdaf65c54e672d679fbc10f803,12.937499570456566,,0.0,,0.0,,0,false,0.20393292224315596,0.9839503704196373,4.47649840633754e-05,,0.0,55,0.1956521739130435,,0.0,0.0,true,true,C,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-030,discovery,hard,language,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,82898257531dd91c044ae1d3be69645b79d908fdcb178e72022221442d840e36,13.62499955331441,,0.0,,0.0,,0,false,0.22929554527308493,1.1192600832685464,7.230528795179206e-05,,0.0,42,-0.08695652173913043,,0.0,0.0,true,true,C,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-030,discovery,hard,language,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,c1b94030613f087990abf107a91c5da4404a326bd16debf620fa642627467e40,8.812499945284799,,0.09999999999999998,,0.0,,0,false,0.24283452063329247,1.2333890506879617,3.0487723315919036e-05,,0.0,67,0.45652173913043476,,0.0,0.0,true,true,C,10,10,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-030,discovery,hard,language,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,8e42ecf73c73983fedaa0cf68a573c6591f2065cfa1919adbf81afb49ca3eb0f,8.562500078231096,,0.0,,0.0,,0,false,0.15590859062602008,0.8339351542656246,3.292790752045014e-05,,0.0,66,0.43478260869565216,,0.0,0.0,true,true,C,10,10,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-034,discovery,easy,history,easy__accurate__neutral,factorial,accurate,neutral,measured,60c4be390b32e65685c1c639876ee6a461825706d0cd99b0d83c83b5c5716135,16.28125000210275,,0.0,,0.0,,0,false,0.27606380502767325,1.1703599427629872,3.207860687089296e-05,,0.0,33,0.0,,0.0,0.0,true,true,A,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-034,discovery,easy,history,easy__accurate__neutral,factorial,accurate,neutral,onset,c814a8e289a32e367d3c88ce038351f69adab5b023af69c5203ea491f3a69482,14.187500240383088,,0.0,,0.0,,0,false,0.060993641143559284,0.3807398171882812,7.622132256059386e-05,,0.0,26,-0.21212121212121213,,0.0,0.0,true,true,A,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-034,discovery,easy,history,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,4e5efb2de9c58e6f3dc14f475472effca03a98b4fe73907ea1695d1e57e992f5,14.87499964352537,,0.0,,0.0,,0,false,0.07838753032354334,0.395969760661757,9.548621264714708e-05,,0.0,26,-0.21212121212121213,,0.0,0.0,true,true,A,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-034,discovery,easy,history,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,2a33a2d18baca92e3d9f7662cb343a4f696c3640fe13154960c3c92b39a2a6a5,10.125000287196599,,0.0,,0.0,,0,false,0.2636537422123722,1.1593040372143253,0.00038783535742391404,,0.0,26,-0.21212121212121213,,0.0,0.0,true,true,A,10,10,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-034,discovery,easy,history,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,e2f06d867a4b2678d3fa64198cd06a2d96a43fae142179315a20da1b158d953e,12.437500248895958,,0.0,,0.0,,0,false,0.0944167484796475,0.5804858449841281,0.0002531615885385316,,0.0,26,-0.21212121212121213,,0.0,0.0,true,true,A,10,10,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-037,discovery,hard,history,hard__accurate__neutral,factorial,accurate,neutral,measured,d6a911b2e54a72d991757871a26bf8932ca55e0a4355274f8ac9df56eaafbed5,15.874999880956238,,0.0,,0.0,,0,false,0.3118222037843953,1.3217622787698682,0.00012404504341495133,,0.0,110,0.0,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-037,discovery,hard,history,hard__accurate__neutral,factorial,accurate,neutral,onset,ded93049ba7c5a1b38814f17b75ec8d2d37c8be019f4aa4afd4ff2d463abdfbe,11.749999889725586,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.1319804545363762,0.8887597396567031,0.000148539915142589,,0.0,123,0.11818181818181818,,0.0,0.0,true,true,D,10,9,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-037,discovery,hard,history,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,486e9ddc0455748c1debc922f9360d7df947a9973afff0bf965a33a6b0fdf584,14.343750239248038,,0.09999999999999998,,0.0,,0,false,0.10818467173270938,0.7331791631053449,4.396972978570174e-05,,0.0,124,0.12727272727272726,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-037,discovery,hard,history,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,7f1fc4e49b765321d083c15dba2eedb567b46b435226a6c52f1c71b605e698c6,12.999999882027623,,0.19999999999999996,,0.0,,0,false,0.20860231902631096,1.0642410165308962,6.482113036173877e-05,,0.0,144,0.3090909090909091,,0.0,0.0,true,true,D,10,10,true,3
phase_0,phase0-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-037,discovery,hard,history,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,a9071ae91a95218940e63fc007a9da215329e289e0f3f2d3e9a980f20944ab10,9.87500012863893,,0.19999999999999996,,0.0,,0,false,0.07977422616967865,0.621271718523893,0.00014665799272105091,,0.0,121,0.1,,0.0,0.0,true,true,D,10,10,true,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-003,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,measured,d73fc136ac095b7b6bbd21b8fe05e138a779e761664cabc303d780192128a9f3,10.000000268861186,,0.0,,0.0,,0,false,0.08779997154556356,0.5701506115349224,0.00019239355610501578,,0.0,89,0.0,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-003,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,onset,69b65e3850b259585177f84b1da73b24f8653bb8705a4a342465f9d024dd1d27,7.3749998699640855,,0.0,,0.0,,0,false,0.17879229845772396,1.012128453005842,0.0011601883701246134,,0.0,89,0.0,,0.0,0.0,true,true,D,10,10,,3
phase_0,phase0-llama-3.1-8b-2026-08-17,empirical,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,DGS-003,discovery,easy,mathematics,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,9314684933bb879ac2dc9007397b8100a24ec3c63846091bfca12c9a8afad9d7,8.74999960756395,,0.0,,0.0,,0,false,0.03827632651847703,0.2678062200338654,0.0002739949697754537,,0.0,89,0.0,,0.0,0.0,true,true,D,10,10,,3
